<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,5,20250317,091500,1.08828,1.08868,1.08819,1.08819,0,0
EURUSD,5,20250317,092000,1.08813,1.08853,1.08807,1.08834,0,0
EURUSD,5,20250317,092500,1.08818,1.08822,1.08792,1.08811,0,0
EURUSD,5,20250317,093000,1.08816,1.08819,1.08773,1.08804,0,0
EURUSD,5,20250317,093500,1.08805,1.08849,1.08793,1.08793,0,0
EURUSD,5,20250317,094000,1.08793,1.08854,1.08778,1.08829,0,0
EURUSD,5,20250317,094500,1.08825,1.08845,1.08818,1.08818,0,0
EURUSD,5,20250317,095000,1.08815,1.08849,1.08803,1.08849,0,0
EURUSD,5,20250317,095500,1.08849,1.08865,1.08817,1.08838,0,0
EURUSD,5,20250317,100000,1.08839,1.08866,1.0881,1.08853,0,0
EURUSD,5,20250317,100500,1.08853,1.08887,1.08842,1.08847,0,0
EURUSD,5,20250317,101000,1.08846,1.08851,1.08774,1.08783,0,0
EURUSD,5,20250317,101500,1.08784,1.08819,1.08773,1.08819,0,0
EURUSD,5,20250317,102000,1.08819,1.08848,1.08814,1.08841,0,0
EURUSD,5,20250317,102500,1.08843,1.08859,1.08834,1.08856,0,0
EURUSD,5,20250317,103000,1.08855,1.0887,1.0884,1.0886,0,0
EURUSD,5,20250317,103500,1.08863,1.08949,1.08854,1.0893,0,0
EURUSD,5,20250317,104000,1.08938,1.08964,1.08935,1.08949,0,0
EURUSD,5,20250317,104500,1.08947,1.08965,1.08943,1.08964,0,0
EURUSD,5,20250317,105000,1.08964,1.08974,1.08933,1.08938,0,0
EURUSD,5,20250317,105500,1.08935,1.09005,1.08925,1.09004,0,0
EURUSD,5,20250317,110000,1.09,1.09041,1.08974,1.08975,0,0
EURUSD,5,20250317,110500,1.08979,1.09005,1.08969,1.08987,0,0
EURUSD,5,20250317,111000,1.08985,1.09012,1.08984,1.09004,0,0
EURUSD,5,20250317,111500,1.09004,1.09025,1.08994,1.09021,0,0
EURUSD,5,20250317,112000,1.09026,1.09044,1.09014,1.09019,0,0
EURUSD,5,20250317,112500,1.09018,1.09085,1.09008,1.09075,0,0
EURUSD,5,20250317,113000,1.09075,1.091,1.09075,1.09089,0,0
EURUSD,5,20250317,113500,1.09085,1.09088,1.09058,1.0906,0,0
EURUSD,5,20250317,114000,1.09055,1.09084,1.09048,1.09073,0,0
EURUSD,5,20250317,114500,1.09071,1.09083,1.0906,1.09069,0,0
EURUSD,5,20250317,115000,1.09069,1.09075,1.09041,1.0905,0,0
EURUSD,5,20250317,115500,1.09046,1.09078,1.09046,1.09075,0,0
EURUSD,5,20250317,120000,1.0908,1.09118,1.09073,1.09113,0,0
EURUSD,5,20250317,120500,1.09114,1.09119,1.09095,1.09102,0,0
EURUSD,5,20250317,121000,1.0909,1.09101,1.09059,1.09065,0,0
EURUSD,5,20250317,121500,1.09065,1.09083,1.09058,1.0906,0,0
EURUSD,5,20250317,122000,1.09058,1.09058,1.09041,1.09047,0,0
EURUSD,5,20250317,122500,1.09041,1.09047,1.09028,1.09043,0,0
EURUSD,5,20250317,123000,1.09041,1.09052,1.09031,1.09032,0,0
EURUSD,5,20250317,123500,1.09028,1.09048,1.09027,1.09043,0,0
EURUSD,5,20250317,124000,1.09043,1.09069,1.09042,1.09045,0,0
EURUSD,5,20250317,124500,1.09039,1.09048,1.09007,1.09009,0,0
EURUSD,5,20250317,125000,1.09012,1.09012,1.08964,1.08991,0,0
EURUSD,5,20250317,125500,1.08994,1.09038,1.08986,1.09023,0,0
EURUSD,5,20250317,130000,1.09025,1.09047,1.09006,1.09018,0,0
EURUSD,5,20250317,130500,1.0901,1.09023,1.08998,1.09021,0,0
EURUSD,5,20250317,131000,1.09023,1.09067,1.09023,1.09041,0,0
EURUSD,5,20250317,131500,1.09035,1.09037,1.08988,1.09007,0,0
EURUSD,5,20250317,132000,1.09003,1.09003,1.08967,1.08987,0,0
EURUSD,5,20250317,132500,1.08987,1.09015,1.08977,1.08999,0,0
EURUSD,5,20250317,133000,1.08992,1.09086,1.08908,1.08957,0,0
EURUSD,5,20250317,133500,1.0896,1.08971,1.08893,1.08916,0,0
EURUSD,5,20250317,134000,1.08923,1.08936,1.08879,1.08886,0,0
EURUSD,5,20250317,134500,1.08885,1.08937,1.08885,1.08937,0,0
EURUSD,5,20250317,135000,1.08942,1.08991,1.08932,1.08981,0,0
EURUSD,5,20250317,135500,1.08989,1.09019,1.08968,1.09018,0,0
EURUSD,5,20250317,140000,1.0902,1.09043,1.08978,1.09008,0,0
EURUSD,5,20250317,140500,1.09008,1.09054,1.08993,1.09053,0,0
EURUSD,5,20250317,141000,1.09038,1.09049,1.09013,1.09017,0,0
EURUSD,5,20250317,141500,1.09017,1.0902,1.09003,1.09007,0,0
EURUSD,5,20250317,142000,1.09015,1.09039,1.09001,1.09032,0,0
EURUSD,5,20250317,142500,1.09041,1.09044,1.08997,1.09009,0,0
EURUSD,5,20250317,143000,1.09008,1.09064,1.09008,1.09054,0,0
EURUSD,5,20250317,143500,1.09054,1.09054,1.08974,1.08993,0,0
EURUSD,5,20250317,144000,1.08987,1.0904,1.08987,1.0904,0,0
EURUSD,5,20250317,144500,1.09043,1.09043,1.09005,1.09033,0,0
EURUSD,5,20250317,145000,1.09025,1.09063,1.09018,1.09055,0,0
EURUSD,5,20250317,145500,1.09052,1.09059,1.09021,1.09053,0,0
EURUSD,5,20250317,150000,1.09051,1.091,1.09049,1.09098,0,0
EURUSD,5,20250317,150500,1.09109,1.09111,1.09078,1.09078,0,0
EURUSD,5,20250317,151000,1.09078,1.09093,1.09061,1.09089,0,0
EURUSD,5,20250317,151500,1.09087,1.09114,1.09056,1.09085,0,0
EURUSD,5,20250317,152000,1.09085,1.09086,1.09023,1.09058,0,0
EURUSD,5,20250317,152500,1.09062,1.09117,1.09062,1.09108,0,0
EURUSD,5,20250317,153000,1.09107,1.09108,1.09082,1.09106,0,0
EURUSD,5,20250317,153500,1.09101,1.09144,1.09101,1.09143,0,0
EURUSD,5,20250317,154000,1.09142,1.09144,1.0912,1.09137,0,0
EURUSD,5,20250317,154500,1.0913,1.09138,1.09109,1.09138,0,0
EURUSD,5,20250317,155000,1.09142,1.09184,1.09141,1.0916,0,0
EURUSD,5,20250317,155500,1.09157,1.09172,1.09127,1.09164,0,0
EURUSD,5,20250317,160000,1.09161,1.09194,1.09161,1.09183,0,0
EURUSD,5,20250317,160500,1.09183,1.09189,1.09173,1.09173,0,0
EURUSD,5,20250317,161000,1.09179,1.09191,1.09178,1.09179,0,0
EURUSD,5,20250317,161500,1.09179,1.09187,1.09177,1.09179,0,0
EURUSD,5,20250317,162000,1.09179,1.09242,1.09177,1.09238,0,0
EURUSD,5,20250317,162500,1.09235,1.09299,1.09235,1.09279,0,0
EURUSD,5,20250317,163000,1.09273,1.09281,1.09258,1.09258,0,0
EURUSD,5,20250317,163500,1.09255,1.0928,1.09244,1.09278,0,0
EURUSD,5,20250317,164000,1.09278,1.09282,1.09248,1.09251,0,0
EURUSD,5,20250317,164500,1.09253,1.09277,1.09236,1.09277,0,0
EURUSD,5,20250317,165000,1.09277,1.09277,1.09222,1.09229,0,0
EURUSD,5,20250317,165500,1.09232,1.09271,1.09207,1.09219,0,0
EURUSD,5,20250317,170000,1.09216,1.09216,1.09189,1.09209,0,0
EURUSD,5,20250317,170500,1.09211,1.09211,1.09167,1.09173,0,0
EURUSD,5,20250317,171000,1.09174,1.09184,1.09168,1.09173,0,0
EURUSD,5,20250317,171500,1.09172,1.09173,1.09147,1.09155,0,0
EURUSD,5,20250317,172000,1.09158,1.09206,1.09158,1.09206,0,0
EURUSD,5,20250317,172500,1.09201,1.09221,1.09193,1.09215,0,0
EURUSD,5,20250317,173000,1.09207,1.09245,1.09204,1.09245,0,0
EURUSD,5,20250317,173500,1.09245,1.09257,1.09212,1.09218,0,0
EURUSD,5,20250317,174000,1.09217,1.09221,1.09187,1.09197,0,0
EURUSD,5,20250317,174500,1.09196,1.09228,1.09194,1.0922,0,0
EURUSD,5,20250317,175000,1.09221,1.09262,1.0922,1.09262,0,0
EURUSD,5,20250317,175500,1.09248,1.09252,1.09213,1.09213,0,0
EURUSD,5,20250317,180000,1.09214,1.09218,1.09196,1.09211,0,0
EURUSD,5,20250317,180500,1.0921,1.09238,1.09198,1.0922,0,0
EURUSD,5,20250317,181000,1.0922,1.09231,1.09199,1.09205,0,0
EURUSD,5,20250317,181500,1.09212,1.09233,1.0921,1.09222,0,0
EURUSD,5,20250317,182000,1.09223,1.09223,1.09163,1.09164,0,0
EURUSD,5,20250317,182500,1.09163,1.09165,1.09135,1.09136,0,0
EURUSD,5,20250317,183000,1.09136,1.09145,1.09126,1.09129,0,0
EURUSD,5,20250317,183500,1.09128,1.09137,1.09122,1.09135,0,0
EURUSD,5,20250317,184000,1.09136,1.09175,1.09136,1.09149,0,0
EURUSD,5,20250317,184500,1.09147,1.09162,1.09118,1.09133,0,0
EURUSD,5,20250317,185000,1.09131,1.09154,1.09119,1.09154,0,0
EURUSD,5,20250317,185500,1.09154,1.09154,1.09125,1.0914,0,0
EURUSD,5,20250317,190000,1.09141,1.09152,1.0913,1.09138,0,0
EURUSD,5,20250317,190500,1.09136,1.0915,1.0913,1.0915,0,0
EURUSD,5,20250317,191000,1.09154,1.0916,1.09136,1.09157,0,0
EURUSD,5,20250317,191500,1.09157,1.09205,1.09154,1.09201,0,0
EURUSD,5,20250317,192000,1.09201,1.09201,1.0918,1.09181,0,0
EURUSD,5,20250317,192500,1.09183,1.09217,1.09181,1.09215,0,0
EURUSD,5,20250317,193000,1.09217,1.09237,1.09214,1.09219,0,0
EURUSD,5,20250317,193500,1.09221,1.0923,1.09201,1.09205,0,0
EURUSD,5,20250317,194000,1.09211,1.09234,1.09204,1.09234,0,0
EURUSD,5,20250317,194500,1.09234,1.09243,1.09214,1.0924,0,0
EURUSD,5,20250317,195000,1.09241,1.09241,1.09221,1.09237,0,0
EURUSD,5,20250317,195500,1.09237,1.09266,1.09236,1.09264,0,0
EURUSD,5,20250317,200000,1.0925,1.09255,1.09237,1.0924,0,0
EURUSD,5,20250317,200500,1.0924,1.09251,1.09225,1.09226,0,0
EURUSD,5,20250317,201000,1.09226,1.09237,1.09214,1.09227,0,0
EURUSD,5,20250317,201500,1.09227,1.09233,1.09215,1.09226,0,0
EURUSD,5,20250317,202000,1.09225,1.09238,1.09219,1.09222,0,0
EURUSD,5,20250317,202500,1.09218,1.09223,1.09206,1.0921,0,0
EURUSD,5,20250317,203000,1.0921,1.0921,1.09189,1.09196,0,0
EURUSD,5,20250317,203500,1.09195,1.09213,1.09194,1.09203,0,0
EURUSD,5,20250317,204000,1.09204,1.09209,1.09188,1.09199,0,0
EURUSD,5,20250317,204500,1.09199,1.09203,1.09187,1.09188,0,0
EURUSD,5,20250317,205000,1.09188,1.09201,1.09188,1.09195,0,0
EURUSD,5,20250317,205500,1.09195,1.09224,1.09194,1.09218,0,0
EURUSD,5,20250317,210000,1.09211,1.09217,1.09206,1.0921,0,0
EURUSD,5,20250317,210500,1.09211,1.09223,1.09207,1.09223,0,0
EURUSD,5,20250317,211000,1.09223,1.0923,1.09219,1.09219,0,0
EURUSD,5,20250317,211500,1.0922,1.0922,1.09208,1.09213,0,0
EURUSD,5,20250317,212000,1.09215,1.09221,1.09214,1.09221,0,0
EURUSD,5,20250317,212500,1.09221,1.09239,1.09216,1.09238,0,0
EURUSD,5,20250317,213000,1.09238,1.09269,1.09236,1.09269,0,0
EURUSD,5,20250317,213500,1.09269,1.09279,1.09261,1.0927,0,0
EURUSD,5,20250317,214000,1.09268,1.09271,1.09229,1.09234,0,0
EURUSD,5,20250317,214500,1.09235,1.09245,1.0923,1.09231,0,0
EURUSD,5,20250317,215000,1.0922,1.09239,1.09216,1.09229,0,0
EURUSD,5,20250317,215500,1.0923,1.09236,1.09212,1.09224,0,0
EURUSD,5,20250317,220000,1.09228,1.09236,1.0921,1.09227,0,0
EURUSD,5,20250317,220500,1.09224,1.09224,1.09209,1.09212,0,0
EURUSD,5,20250317,221000,1.09212,1.09212,1.09185,1.09199,0,0
EURUSD,5,20250317,221500,1.09199,1.09205,1.09189,1.09198,0,0
EURUSD,5,20250317,222000,1.09198,1.09207,1.09189,1.09198,0,0
EURUSD,5,20250317,222500,1.09195,1.09214,1.09194,1.09214,0,0
EURUSD,5,20250317,223000,1.09218,1.09222,1.09195,1.09215,0,0
EURUSD,5,20250317,223500,1.09221,1.0923,1.09216,1.09216,0,0
EURUSD,5,20250317,224000,1.09216,1.0923,1.09215,1.09225,0,0
EURUSD,5,20250317,224500,1.0923,1.0923,1.09219,1.09224,0,0
EURUSD,5,20250317,225000,1.09222,1.09228,1.09219,1.09228,0,0
EURUSD,5,20250317,225500,1.09229,1.09236,1.09218,1.09223,0,0
EURUSD,5,20250317,230000,1.09213,1.09235,1.09212,1.0922,0,0
EURUSD,5,20250317,230500,1.09221,1.09229,1.09217,1.09217,0,0
EURUSD,5,20250317,231000,1.09218,1.09219,1.09206,1.09206,0,0
EURUSD,5,20250317,231500,1.09204,1.09205,1.09196,1.09197,0,0
EURUSD,5,20250317,232000,1.09199,1.09199,1.09194,1.09199,0,0
EURUSD,5,20250317,232500,1.09199,1.09204,1.09194,1.09198,0,0
EURUSD,5,20250317,233000,1.09198,1.09224,1.09198,1.09212,0,0
EURUSD,5,20250317,233500,1.09213,1.09219,1.09212,1.09212,0,0
EURUSD,5,20250317,234000,1.09215,1.09216,1.09212,1.09215,0,0
EURUSD,5,20250317,234500,1.09215,1.09227,1.09214,1.09224,0,0
EURUSD,5,20250317,235000,1.09223,1.09226,1.09216,1.09216,0,0
EURUSD,5,20250317,235500,1.09217,1.09217,1.09215,1.09216,0,0
EURUSD,5,20250318,000000,1.09215,1.09218,1.09195,1.09201,0,0
EURUSD,5,20250318,000500,1.09201,1.09201,1.09193,1.09193,0,0
EURUSD,5,20250318,001000,1.09195,1.09199,1.0919,1.09195,0,0
EURUSD,5,20250318,001500,1.09195,1.09209,1.09192,1.09206,0,0
EURUSD,5,20250318,002000,1.09206,1.09206,1.09196,1.09196,0,0
EURUSD,5,20250318,002500,1.09196,1.09207,1.09195,1.09198,0,0
EURUSD,5,20250318,003000,1.09199,1.09201,1.09189,1.09193,0,0
EURUSD,5,20250318,003500,1.09192,1.09194,1.09183,1.09192,0,0
EURUSD,5,20250318,004000,1.09193,1.09203,1.09193,1.09197,0,0
EURUSD,5,20250318,004500,1.09199,1.09207,1.09192,1.09199,0,0
EURUSD,5,20250318,005000,1.09199,1.09199,1.09193,1.09193,0,0
EURUSD,5,20250318,005500,1.09191,1.09192,1.09182,1.09183,0,0
EURUSD,5,20250318,010000,1.09182,1.09198,1.09182,1.09189,0,0
EURUSD,5,20250318,010500,1.09189,1.09197,1.09183,1.09191,0,0
EURUSD,5,20250318,011000,1.09191,1.09198,1.09177,1.09195,0,0
EURUSD,5,20250318,011500,1.09195,1.09212,1.09189,1.09207,0,0
EURUSD,5,20250318,012000,1.09203,1.09205,1.09197,1.09205,0,0
EURUSD,5,20250318,012500,1.09205,1.09205,1.09191,1.09193,0,0
EURUSD,5,20250318,013000,1.09192,1.09195,1.09174,1.09174,0,0
EURUSD,5,20250318,013500,1.09174,1.09182,1.09173,1.09178,0,0
EURUSD,5,20250318,014000,1.09178,1.09178,1.09154,1.09154,0,0
EURUSD,5,20250318,014500,1.09154,1.09162,1.09154,1.09158,0,0
EURUSD,5,20250318,015000,1.09158,1.09175,1.09153,1.09158,0,0
EURUSD,5,20250318,015500,1.09159,1.0917,1.09158,1.09163,0,0
EURUSD,5,20250318,020000,1.09162,1.09172,1.09157,1.0917,0,0
EURUSD,5,20250318,020500,1.0918,1.09193,1.09176,1.09189,0,0
EURUSD,5,20250318,021000,1.09189,1.09192,1.09177,1.0918,0,0
EURUSD,5,20250318,021500,1.09181,1.09181,1.09151,1.09158,0,0
EURUSD,5,20250318,022000,1.09158,1.09173,1.09158,1.09167,0,0
EURUSD,5,20250318,022500,1.09165,1.09174,1.09161,1.09163,0,0
EURUSD,5,20250318,023000,1.09164,1.09164,1.09147,1.09156,0,0
EURUSD,5,20250318,023500,1.09157,1.09157,1.09143,1.09147,0,0
EURUSD,5,20250318,024000,1.09148,1.09153,1.09143,1.09148,0,0
EURUSD,5,20250318,024500,1.09147,1.09149,1.09128,1.0913,0,0
EURUSD,5,20250318,025000,1.09129,1.0915,1.09125,1.0915,0,0
EURUSD,5,20250318,025500,1.0915,1.0915,1.09135,1.09135,0,0
EURUSD,5,20250318,030000,1.09135,1.09163,1.09135,1.09142,0,0
EURUSD,5,20250318,030500,1.09144,1.0915,1.09142,1.09149,0,0
EURUSD,5,20250318,031000,1.09148,1.09154,1.09135,1.09136,0,0
EURUSD,5,20250318,031500,1.09136,1.09136,1.09111,1.09114,0,0
EURUSD,5,20250318,032000,1.09115,1.09129,1.09103,1.09103,0,0
EURUSD,5,20250318,032500,1.091,1.09112,1.09083,1.09083,0,0
EURUSD,5,20250318,033000,1.09083,1.09089,1.09083,1.09087,0,0
EURUSD,5,20250318,033500,1.09087,1.09093,1.09087,1.09088,0,0
EURUSD,5,20250318,034000,1.09089,1.09099,1.09088,1.09094,0,0
EURUSD,5,20250318,034500,1.09094,1.09109,1.09094,1.09106,0,0
EURUSD,5,20250318,035000,1.09106,1.09109,1.09098,1.09108,0,0
EURUSD,5,20250318,035500,1.09108,1.09108,1.09087,1.09088,0,0
EURUSD,5,20250318,040000,1.09088,1.09112,1.09088,1.09107,0,0
EURUSD,5,20250318,040500,1.09108,1.09109,1.09083,1.09083,0,0
EURUSD,5,20250318,041000,1.09083,1.09092,1.09083,1.09092,0,0
EURUSD,5,20250318,041500,1.09096,1.09105,1.09096,1.09096,0,0
EURUSD,5,20250318,042000,1.091,1.091,1.09083,1.09086,0,0
EURUSD,5,20250318,042500,1.09084,1.09092,1.0908,1.0908,0,0
EURUSD,5,20250318,043000,1.09082,1.0909,1.09067,1.09088,0,0
EURUSD,5,20250318,043500,1.09086,1.09086,1.09073,1.09074,0,0
EURUSD,5,20250318,044000,1.09076,1.0908,1.09073,1.09075,0,0
EURUSD,5,20250318,044500,1.09075,1.09083,1.09071,1.09082,0,0
EURUSD,5,20250318,045000,1.09083,1.09085,1.09079,1.09083,0,0
EURUSD,5,20250318,045500,1.09083,1.09093,1.09081,1.09086,0,0
EURUSD,5,20250318,050000,1.09085,1.091,1.09085,1.0909,0,0
EURUSD,5,20250318,050500,1.09086,1.091,1.09081,1.09097,0,0
EURUSD,5,20250318,051000,1.09097,1.09108,1.09097,1.09108,0,0
EURUSD,5,20250318,051500,1.09104,1.09104,1.09096,1.09099,0,0
EURUSD,5,20250318,052000,1.09099,1.09103,1.09098,1.091,0,0
EURUSD,5,20250318,052500,1.091,1.09108,1.091,1.09102,0,0
EURUSD,5,20250318,053000,1.09101,1.09104,1.09097,1.09103,0,0
EURUSD,5,20250318,053500,1.09104,1.09115,1.09103,1.09112,0,0
EURUSD,5,20250318,054000,1.09111,1.09113,1.09103,1.09112,0,0
EURUSD,5,20250318,054500,1.09113,1.09115,1.09111,1.09113,0,0
EURUSD,5,20250318,055000,1.09112,1.09117,1.0911,1.09117,0,0
EURUSD,5,20250318,055500,1.09114,1.09116,1.09108,1.09111,0,0
EURUSD,5,20250318,060000,1.09111,1.09124,1.09109,1.09111,0,0
EURUSD,5,20250318,060500,1.0911,1.0911,1.09103,1.09106,0,0
EURUSD,5,20250318,061000,1.09106,1.09113,1.09105,1.09113,0,0
EURUSD,5,20250318,061500,1.09114,1.0912,1.09114,1.0912,0,0
EURUSD,5,20250318,062000,1.09121,1.09124,1.09107,1.09107,0,0
EURUSD,5,20250318,062500,1.09107,1.09109,1.09102,1.09105,0,0
EURUSD,5,20250318,063000,1.09105,1.09113,1.09103,1.09112,0,0
EURUSD,5,20250318,063500,1.09112,1.09119,1.09106,1.09116,0,0
EURUSD,5,20250318,064000,1.09118,1.09124,1.09111,1.09119,0,0
EURUSD,5,20250318,064500,1.09119,1.09126,1.09115,1.09126,0,0
EURUSD,5,20250318,065000,1.09131,1.09135,1.09116,1.09119,0,0
EURUSD,5,20250318,065500,1.09117,1.09118,1.09075,1.0908,0,0
EURUSD,5,20250318,070000,1.09081,1.09109,1.09079,1.09106,0,0
EURUSD,5,20250318,070500,1.09116,1.09118,1.09109,1.09109,0,0
EURUSD,5,20250318,071000,1.0911,1.0911,1.09072,1.09072,0,0
EURUSD,5,20250318,071500,1.0907,1.09084,1.09065,1.09066,0,0
EURUSD,5,20250318,072000,1.09063,1.09076,1.09047,1.09053,0,0
EURUSD,5,20250318,072500,1.09051,1.09064,1.09038,1.09042,0,0
EURUSD,5,20250318,073000,1.0904,1.09061,1.0904,1.09058,0,0
EURUSD,5,20250318,073500,1.09059,1.09086,1.09054,1.0908,0,0
EURUSD,5,20250318,074000,1.09082,1.09084,1.09068,1.0907,0,0
EURUSD,5,20250318,074500,1.09074,1.09123,1.09074,1.09121,0,0
EURUSD,5,20250318,075000,1.09123,1.09184,1.09123,1.09168,0,0
EURUSD,5,20250318,075500,1.09171,1.09214,1.09171,1.0921,0,0
EURUSD,5,20250318,080000,1.09209,1.09226,1.09164,1.09166,0,0
EURUSD,5,20250318,080500,1.0917,1.09226,1.09169,1.0922,0,0
EURUSD,5,20250318,081000,1.09216,1.09225,1.09173,1.09179,0,0
EURUSD,5,20250318,081500,1.09177,1.0921,1.09172,1.09209,0,0
EURUSD,5,20250318,082000,1.09208,1.09212,1.09176,1.09197,0,0
EURUSD,5,20250318,082500,1.09196,1.09199,1.09183,1.09188,0,0
EURUSD,5,20250318,083000,1.09198,1.09247,1.09194,1.09246,0,0
EURUSD,5,20250318,083500,1.09244,1.09282,1.09242,1.09274,0,0
EURUSD,5,20250318,084000,1.09272,1.09284,1.09257,1.09269,0,0
EURUSD,5,20250318,084500,1.09269,1.09295,1.09259,1.09287,0,0
EURUSD,5,20250318,085000,1.09292,1.09292,1.09236,1.0924,0,0
EURUSD,5,20250318,085500,1.09242,1.09365,1.0924,1.09365,0,0
EURUSD,5,20250318,090000,1.09348,1.09397,1.09333,1.09392,0,0
EURUSD,5,20250318,090500,1.09392,1.09394,1.09345,1.09373,0,0
EURUSD,5,20250318,091000,1.09374,1.09463,1.09374,1.09463,0,0
EURUSD,5,20250318,091500,1.09478,1.09545,1.09468,1.09516,0,0
EURUSD,5,20250318,092000,1.09515,1.09515,1.09482,1.095,0,0
EURUSD,5,20250318,092500,1.09498,1.09537,1.09469,1.09526,0,0
EURUSD,5,20250318,093000,1.09514,1.09539,1.09511,1.09535,0,0
EURUSD,5,20250318,093500,1.09535,1.0954,1.09493,1.09493,0,0
EURUSD,5,20250318,094000,1.09489,1.0951,1.09484,1.09509,0,0
EURUSD,5,20250318,094500,1.09509,1.09539,1.09508,1.09536,0,0
EURUSD,5,20250318,095000,1.09524,1.09541,1.09509,1.09509,0,0
EURUSD,5,20250318,095500,1.09516,1.09523,1.09489,1.09514,0,0
EURUSD,5,20250318,100000,1.09519,1.09533,1.09471,1.09478,0,0
EURUSD,5,20250318,100500,1.09478,1.09485,1.09435,1.0948,0,0
EURUSD,5,20250318,101000,1.09481,1.09483,1.09433,1.09436,0,0
EURUSD,5,20250318,101500,1.09438,1.09481,1.09434,1.09475,0,0
EURUSD,5,20250318,102000,1.09475,1.09475,1.0943,1.0945,0,0
EURUSD,5,20250318,102500,1.0945,1.09455,1.09427,1.09428,0,0
EURUSD,5,20250318,103000,1.09432,1.09433,1.09398,1.09418,0,0
EURUSD,5,20250318,103500,1.09414,1.0942,1.09404,1.09419,0,0
EURUSD,5,20250318,104000,1.0942,1.0946,1.09418,1.09458,0,0
EURUSD,5,20250318,104500,1.09468,1.09507,1.0946,1.09505,0,0
EURUSD,5,20250318,105000,1.09505,1.09515,1.09462,1.09482,0,0
EURUSD,5,20250318,105500,1.09491,1.09512,1.09478,1.09508,0,0
EURUSD,5,20250318,110000,1.09506,1.0952,1.0947,1.09471,0,0
EURUSD,5,20250318,110500,1.09469,1.09501,1.09469,1.09484,0,0
EURUSD,5,20250318,111000,1.09487,1.09493,1.09406,1.09462,0,0
EURUSD,5,20250318,111500,1.09457,1.09473,1.09415,1.09445,0,0
EURUSD,5,20250318,112000,1.09444,1.09444,1.09404,1.09404,0,0
EURUSD,5,20250318,112500,1.09404,1.09404,1.09356,1.09371,0,0
EURUSD,5,20250318,113000,1.09374,1.09374,1.09319,1.09337,0,0
EURUSD,5,20250318,113500,1.09339,1.09367,1.0933,1.09344,0,0
EURUSD,5,20250318,114000,1.09344,1.09357,1.09324,1.09348,0,0
EURUSD,5,20250318,114500,1.09348,1.09371,1.0934,1.0937,0,0
EURUSD,5,20250318,115000,1.0937,1.0938,1.09325,1.09337,0,0
EURUSD,5,20250318,115500,1.09344,1.09357,1.09326,1.09341,0,0
EURUSD,5,20250318,120000,1.09343,1.09369,1.09339,1.09344,0,0
EURUSD,5,20250318,120500,1.09345,1.09349,1.09327,1.09342,0,0
EURUSD,5,20250318,121000,1.0934,1.0937,1.09334,1.09353,0,0
EURUSD,5,20250318,121500,1.09363,1.09369,1.09307,1.09328,0,0
EURUSD,5,20250318,122000,1.0933,1.09334,1.09309,1.0933,0,0
EURUSD,5,20250318,122500,1.09326,1.09331,1.09307,1.0933,0,0
EURUSD,5,20250318,123000,1.0933,1.09345,1.09324,1.0933,0,0
EURUSD,5,20250318,123500,1.0933,1.09339,1.09303,1.09304,0,0
EURUSD,5,20250318,124000,1.09304,1.09319,1.09266,1.0927,0,0
EURUSD,5,20250318,124500,1.09269,1.09283,1.09233,1.09233,0,0
EURUSD,5,20250318,125000,1.09228,1.09235,1.09151,1.09163,0,0
EURUSD,5,20250318,125500,1.09162,1.09201,1.09158,1.09164,0,0
EURUSD,5,20250318,130000,1.09175,1.09235,1.09163,1.09216,0,0
EURUSD,5,20250318,130500,1.09217,1.09222,1.09194,1.09194,0,0
EURUSD,5,20250318,131000,1.09195,1.09198,1.09159,1.09194,0,0
EURUSD,5,20250318,131500,1.0919,1.09198,1.09172,1.09198,0,0
EURUSD,5,20250318,132000,1.09198,1.09209,1.09157,1.0918,0,0
EURUSD,5,20250318,132500,1.0918,1.09185,1.09146,1.09151,0,0
EURUSD,5,20250318,133000,1.09155,1.09155,1.09078,1.09085,0,0
EURUSD,5,20250318,133500,1.09087,1.09087,1.08927,1.08965,0,0
EURUSD,5,20250318,134000,1.08969,1.09071,1.08969,1.0907,0,0
EURUSD,5,20250318,134500,1.09065,1.09065,1.0902,1.09045,0,0
EURUSD,5,20250318,135000,1.0905,1.09085,1.0905,1.09077,0,0
EURUSD,5,20250318,135500,1.09067,1.09123,1.0906,1.09117,0,0
EURUSD,5,20250318,140000,1.09117,1.0917,1.09117,1.09165,0,0
EURUSD,5,20250318,140500,1.09165,1.09201,1.09165,1.09185,0,0
EURUSD,5,20250318,141000,1.09171,1.09189,1.09146,1.09153,0,0
EURUSD,5,20250318,141500,1.09163,1.09184,1.09115,1.09184,0,0
EURUSD,5,20250318,142000,1.09179,1.09208,1.0916,1.09193,0,0
EURUSD,5,20250318,142500,1.09192,1.09201,1.09154,1.09175,0,0
EURUSD,5,20250318,143000,1.09169,1.09174,1.09129,1.09144,0,0
EURUSD,5,20250318,143500,1.09145,1.0916,1.09105,1.09105,0,0
EURUSD,5,20250318,144000,1.09103,1.09109,1.09018,1.09067,0,0
EURUSD,5,20250318,144500,1.09063,1.0916,1.09043,1.09148,0,0
EURUSD,5,20250318,145000,1.0915,1.09154,1.0912,1.09129,0,0
EURUSD,5,20250318,145500,1.09131,1.09134,1.09114,1.09121,0,0
